budget,original_language,popularity,runtime,vote_average,vote_count,release_year,release_month,release_day,release_season,director,hit,primary_genre
19000000,en,30.205943,90.0,6.0,588,2005,4,15,Spring,Andrew Douglas,1,Horror
19000000,en,26.441669,114.0,7.3,638,2002,12,6,Winter,Spike Jonze,0,Comedy
15000000,en,15.262492,93.0,6.0,381,2005,6,24,Summer,George A. Romero,1,Horror
18500000,en,44.511363,118.0,7.2,1301,1998,5,22,Spring,Terry Gilliam,0,Adventure
18500000,en,16.665841,100.0,6.0,518,2009,9,13,Fall,Ricky Gervais,0,Comedy
18000000,en,36.471231,96.0,6.2,2713,2014,5,8,Spring,Nicholas Stoller,1,Comedy
23000000,en,85.30318,101.0,6.6,2472,1994,7,29,Summer,Chuck Russell,1,Romance
18000000,en,20.716023,104.0,6.9,993,1988,6,3,Summer,Penny Marshall,1,Fantasy
18000000,en,29.487784,82.0,6.5,1579,2006,11,1,Fall,Larry Charles,1,Comedy
18000000,en,25.43954,96.0,6.1,882,2001,7,13,Summer,Robert Luketic,1,Comedy
18000000,en,15.314027,105.0,6.4,434,1984,5,31,Spring,Leonard Nimoy,1,Science Fiction
19000000,en,32.602868,122.0,6.3,659,2005,9,9,Fall,Scott Derrickson,1,Crime
17000000,en,9.832326,88.0,5.5,308,1999,12,10,Winter,Mike Mitchell,1,Comedy
16000000,en,33.452469,110.0,3.7,392,2014,10,3,Fall,Vic Armstrong,0,Thriller
18000000,en,6.501815,106.0,5.6,74,2004,1,20,Winter,Kevin Rodney Sullivan,1,Comedy
23000000,en,26.58873,91.0,6.5,656,2003,11,26,Fall,Terry Zwigoff,1,Drama
16500000,en,36.15716,94.0,6.5,1013,1997,5,2,Spring,Jay Roach,1,Science Fiction
18000000,en,16.027955,94.0,5.5,322,2016,3,23,Spring,Kirk Jones,1,Romance
21000000,en,14.329891,99.0,6.3,238,2011,3,25,Spring,David Bowers,1,Family
18000000,en,50.009408,107.0,7.3,2093,1987,6,11,Summer,John McTiernan,1,Science Fiction
18000000,en,31.82675,160.0,7.8,1076,1984,10,26,Fall,Miloš Forman,1,Drama
17000000,en,36.423717,97.0,6.9,2320,2004,4,30,Spring,Mark Waters,1,Comedy
19800000,en,11.693272,137.0,6.8,246,2001,11,7,Fall,Robert Altman,1,Drama
18000000,en,12.243887,103.0,5.9,136,1986,10,5,Fall,Francis Ford Coppola,1,Comedy
18000000,en,89.811154,119.0,7.4,4535,2014,8,27,Summer,Alejandro González Iñárritu,1,Drama
18000000,en,34.694216,98.0,7.0,1098,2013,7,25,Summer,Woody Allen,1,Comedy
15000000,en,17.50138,111.0,6.9,367,2006,4,28,Spring,Paul Greengrass,1,Drama
18000000,en,18.492655,94.0,6.0,303,2003,11,24,Fall,Bille Woodruff,1,Romance
1000000,en,14.518598,89.0,6.4,311,1980,2,8,Winter,John Carpenter,1,Horror
18000000,en,19.234672,106.0,6.9,342,2011,4,8,Spring,Sean McNamara,1,Action
18000000,en,4.504377,121.0,6.7,72,1970,6,24,Summer,Mike Nichols,0,War
18000000,en,18.379124,103.0,5.8,383,1984,6,29,Summer,Richard Fleischer,1,Adventure
18000000,en,35.524457,129.0,7.7,938,1980,11,14,Fall,Martin Scorsese,0,Drama
18000000,en,13.472365,109.0,5.6,180,2009,9,18,Fall,Brandon Camp,1,Drama
18000000,en,52.464877,94.0,7.0,2606,2010,11,5,Fall,Danny Boyle,0,Adventure
18000000,en,6.961736,115.0,6.8,90,2000,5,12,Spring,Nicholas Hytner,0,Drama
17000000,en,9.191187,107.0,5.4,167,2015,11,12,Fall,Jessie Nelson,0,Comedy
18000000,en,4.492859,92.0,4.9,76,2004,2,6,Winter,Bart Freundlich,0,Family
30000000,en,53.670525,122.0,6.8,1573,2015,10,9,Fall,Danny Boyle,0,Drama
18000000,en,11.725805,98.0,3.7,14,1981,8,20,Summer,William A. Fraker,0,Action
21000000,en,7.047975,109.0,6.2,92,2001,2,11,Winter,John Boorman,0,Drama
18000000,en,13.628601,108.0,7.3,236,1981,7,24,Summer,Brian De Palma,0,Drama
18000000,en,16.520516,90.0,4.9,246,2013,8,29,Summer,Courtney Solomon,0,Action
18000000,en,14.916264,112.0,6.9,176,1997,9,27,Fall,Ang Lee,0,Drama
18000000,en,9.633711,94.0,5.7,164,2014,7,20,Summer,Rob Reiner,0,Comedy
17000000,en,12.313143,117.0,5.8,177,1986,2,14,Winter,Adrian Lyne,0,Drama
18000000,en,3.258422,108.0,6.5,67,1981,6,26,Summer,Matthew Robbins,0,Fantasy
18000000,en,24.548633,127.0,7.3,630,1994,9,27,Fall,Tim Burton,0,Comedy
18000000,en,17.683563,111.0,6.7,299,2013,12,27,Winter,Jason Reitman,0,Drama
18000000,ru,10.1449,120.0,6.5,158,2007,9,20,Fall,Sergei Bodrov,0,History
18000000,en,31.887978,114.0,6.9,836,2008,9,4,Fall,Guy Ritchie,0,Action
25000000,en,1.876811,117.0,6.8,28,2009,10,1,Fall,Bruce Beresford,0,Drama
18000000,en,32.717853,112.0,6.2,694,2016,2,18,Winter,Jeff Nichols,0,Adventure
18000000,en,13.916583,116.0,6.7,273,2013,12,26,Winter,Jonathan Teplitzky,0,Drama
2700000,en,10.47644,93.0,5.9,108,1986,11,21,Fall,Mike Marvin,0,Romance
18000000,en,10.991281,103.0,7.0,104,2002,1,1,Winter,D.J. Caruso,0,Drama
18000000,en,7.871686,93.0,6.7,83,2013,9,25,Fall,Nimród Antal,0,Music
18000000,en,6.333869,98.0,4.4,60,2008,11,5,Fall,Gregor Jordan,0,Drama
18000000,en,1.138383,338.0,6.7,50,2010,5,19,Spring,Olivier Assayas,0,Crime
3500000,en,18.025206,96.0,6.9,270,1985,7,19,Summer,George A. Romero,1,Horror
18000000,fr,9.244181,105.0,6.7,77,2006,3,16,Spring,Christian Volckman,0,Action
17900000,en,12.752463,89.0,5.0,206,1985,4,9,Spring,Richard Fleischer,0,Adventure
14000000,en,22.748174,119.0,6.0,376,2012,3,2,Spring,Rodrigo Cortés,0,Thriller
20000000,en,33.436092,113.0,7.0,2100,2007,8,17,Summer,Greg Mottola,1,Comedy
23000000,en,28.973074,98.0,6.5,640,2008,2,14,Winter,Jon M. Chu,1,Music
15000000,en,23.980329,80.0,5.9,479,2005,12,16,Winter,Cory Edwards,1,Animation
17500000,en,28.60542,121.0,7.5,793,2004,9,11,Fall,Terry George,1,Drama
24000000,en,42.669304,89.0,5.9,966,2007,11,21,Fall,Xavier Gens,1,Action
17500000,en,7.180403,93.0,5.8,16,2013,11,27,Fall,Kasi Lemmons,0,Drama
18000000,en,21.638673,93.0,4.6,218,2014,8,22,Summer,Brian A Miller,1,Thriller
18500000,en,67.66094,137.0,7.7,3220,1986,7,18,Summer,James Cameron,1,Horror
17000000,en,20.786616,170.0,7.4,352,1964,10,21,Fall,George Cukor,1,Drama
17000000,en,27.654472,100.0,5.6,687,1997,10,17,Fall,Jim Gillespie,1,Horror
17000000,en,70.668923,104.0,6.4,1219,2014,8,13,Summer,Luke Greenfield,1,Comedy
16000000,en,23.425431,126.0,6.9,478,2004,10,22,Fall,Alexander Payne,1,Comedy
17500000,en,14.304444,110.0,5.8,172,2006,8,25,Summer,Jay Chandrasekhar,0,Comedy
300000,en,30.301307,91.0,7.4,1035,1978,10,25,Fall,John Carpenter,1,Horror
17000000,en,7.210095,123.0,6.7,110,2013,11,15,Fall,Malcolm D. Lee,1,Comedy
17000000,en,23.491962,109.0,6.4,534,2006,12,9,Winter,Joe Carnahan,1,Action
20000000,en,36.133536,90.0,5.8,730,2010,10,21,Fall,Kevin Greutert,1,Horror
17000000,en,12.709227,81.0,5.9,198,1998,10,1,Fall,John Fortenberry,0,Comedy
17000000,en,24.054062,86.0,6.0,849,2011,1,21,Winter,Daniel Barnz,1,Drama
15000000,en,35.107857,107.0,6.1,705,2006,3,10,Spring,Alexandre Aja,1,Horror
20000000,en,5.422285,105.0,6.0,32,2006,3,31,Spring,Christian Robinson,0,Drama
17000000,en,32.746486,112.0,7.3,2247,2012,9,28,Fall,Jason Moore,1,Comedy
34000000,en,3.960098,108.0,4.8,63,2001,8,22,Summer,Mike Tollin,0,Drama
17000000,en,18.790102,133.0,6.2,293,2009,1,16,Winter,Antoine Fuqua,0,Crime
17000000,en,3.321095,154.0,6.3,36,1963,5,6,Spring,Nicholas Ray,0,Action
17000000,en,33.912116,91.0,6.4,1723,2013,4,5,Spring,Fede Alvarez,1,Horror
17000000,en,5.787891,95.0,5.6,101,2009,2,6,Winter,Donald Petrie,0,Comedy
17000000,en,7.864011,107.0,4.9,95,2006,3,4,Spring,Paul Weitz,0,Comedy
17000000,en,17.062117,90.0,4.1,318,1987,7,23,Summer,Sidney J. Furie,0,Action
17000000,en,19.311572,122.0,7.0,331,2006,1,6,Winter,Wayne Kramer,0,Action
40000000,en,36.960953,110.0,7.1,1615,2006,8,18,Summer,Neil Burger,1,Fantasy
17000000,en,1.15641,102.0,5.6,19,1981,11,12,Fall,Noel Marshall,0,Adventure
17000000,en,9.583578,98.0,6.8,59,2003,7,11,Summer,Joel Schumacher,0,Drama
17000000,en,25.112567,120.0,6.1,271,2014,10,11,Fall,Andrea Di Stefano,0,Thriller
17000000,en,9.349386,144.0,5.2,153,2006,5,15,Spring,Richard Kelly,0,Action
17000000,en,2.215261,91.0,5.0,27,1977,9,10,Fall,Jack Smight,0,Action
17000000,en,6.385234,82.0,4.5,140,2012,8,23,Summer,Todd Lincoln ,0,Horror
16800000,en,4.358255,122.0,5.8,73,2006,8,30,Summer,Steven Shainberg,0,Drama
15000000,en,24.898687,126.0,7.0,546,1987,12,10,Winter,Oliver Stone,1,Crime
16500000,en,20.898711,136.0,7.2,352,1995,12,13,Winter,Ang Lee,1,Drama
16500000,en,18.236284,120.0,6.9,317,2007,3,2,Spring,Julian Jarrold,1,Drama
16500000,en,10.74648,108.0,6.0,236,2007,9,21,Fall,Joe Nussbaum,0,Comedy
16500000,en,12.102725,126.0,7.0,199,2003,12,19,Winter,Vadim Perelman,0,Drama
16400000,en,55.458584,129.0,8.1,2705,1989,6,2,Summer,Peter Weir,1,Drama
16000000,en,35.777067,107.0,6.5,1859,1994,12,16,Winter,Bobby Farrelly,1,Comedy
16000000,en,18.430419,96.0,7.3,950,1989,7,21,Summer,Rob Reiner,1,Comedy
16000000,en,7.980632,129.0,7.4,131,1982,12,8,Winter,Sidney Lumet,1,Drama
16000000,en,14.759948,93.0,5.9,542,2000,5,19,Spring,Todd Phillips,1,Comedy
15000000,en,29.943316,100.0,7.3,1049,2011,5,15,Spring,Michel Hazanavicius,1,Drama
16000000,en,15.788784,87.0,4.8,365,2009,1,9,Winter,David S. Goyer,1,Horror
16000000,en,41.083914,94.0,7.6,1662,2012,5,16,Spring,Wes Anderson,1,Comedy
18500000,en,1.884558,120.0,6.4,30,2016,3,10,Spring,Cyrus Nowrasteh,0,Drama
19000000,es,90.809408,118.0,7.6,3041,2006,5,27,Spring,Guillermo del Toro,1,Fantasy
16000000,en,7.854989,130.0,7.4,55,2001,6,27,Summer,John Singleton,0,Crime
16000000,en,11.807269,91.0,5.3,224,2011,2,4,Winter,Christian E. Christiansen,1,Thriller
17700000,en,15.976335,91.0,5.5,242,2001,4,10,Spring,Dennie Gordon,0,Mystery
15000000,en,10.484642,110.0,5.3,215,1991,8,10,Summer,Sheldon Lettich,1,Thriller
12000000,en,38.623178,121.0,7.4,2199,2007,2,14,Winter,Edgar Wright,1,Crime
16000000,en,8.8321,114.0,4.6,96,2008,9,12,Fall,Diane English,1,Comedy
15000000,en,32.758254,96.0,6.7,1020,2008,8,15,Summer,Woody Allen,1,Drama
16000000,en,9.119797,94.0,5.4,103,2000,6,16,Summer,Robert Iscove,0,Comedy
16000000,en,32.257414,100.0,5.3,837,2009,9,18,Fall,Karyn Kusama,0,Comedy
16000000,en,3.021835,96.0,5.4,43,2000,3,3,Spring,Nick Gomez,0,Comedy
20000000,en,9.455596,108.0,5.3,131,1988,12,9,Winter,Richard Benjamin,0,Comedy
26000000,en,44.301745,125.0,7.6,988,1993,12,22,Winter,Jonathan Demme,1,Drama
16000000,en,19.890428,100.0,6.8,378,1999,4,16,Spring,Josef Rusnak,0,Thriller
16000000,en,0.830596,97.0,4.6,10,2004,9,3,Fall,Lance Rivera,0,Comedy
6500000,en,5.700333,95.0,6.7,100,1999,8,13,Summer,Adam Rifkin,0,Comedy
16000000,en,29.253833,116.0,6.8,624,1986,3,7,Spring,Russell Mulcahy,0,Adventure
16000000,en,8.842869,113.0,6.7,90,2007,9,26,Fall,Susanne Bier,0,Drama
16000000,en,2.848727,97.0,4.3,48,1997,8,15,Summer,Kenneth Johnson,0,Science Fiction
16000000,en,13.832464,117.0,6.2,250,2013,7,3,Summer,James Gray,0,Drama
20000000,en,38.802415,101.0,6.5,956,2013,3,27,Spring,Danny Boyle,0,Thriller
16000000,en,9.400404,86.0,4.7,108,2004,5,28,Spring,Jessy Terrero,0,Romance
11000000,fr,18.923181,106.0,6.8,615,2008,1,9,Winter,Dany Boon,1,Comedy
13000000,en,20.39955,161.0,7.2,387,2009,5,5,Spring,Gaspar Noé,0,Fantasy
16000000,en,43.217089,93.0,7.7,1717,2009,6,13,Summer,Lasse Hallström,1,Drama
16000000,en,20.59148,122.0,6.4,258,2014,5,18,Spring,Tommy Lee Jones,0,Western
15500000,en,6.630856,93.0,5.5,16,2005,9,12,Fall,Wayne Beach,0,Mystery
15000000,en,29.843818,105.0,6.8,961,1984,11,29,Fall,Martin Brest,1,Action
18000000,en,2.186927,103.0,7.1,2414,1990,11,9,Fall,Chris Columbus,1,Comedy
21000000,en,20.818567,116.0,6.9,421,1982,12,16,Winter,Sydney Pollack,1,Comedy
15000000,en,58.900647,110.0,6.7,1698,1986,5,16,Spring,Tony Scott,1,Action
17000000,zh,45.742254,120.0,7.2,927,2000,10,1,Fall,Ang Lee,1,Adventure
15000000,en,80.878605,122.0,7.9,3313,1999,9,15,Fall,Sam Mendes,1,Drama
15000000,en,54.053576,118.0,7.6,2752,2010,9,6,Fall,Tom Hooper,1,Drama
15000000,en,17.638286,107.0,5.7,559,1988,12,9,Winter,Ivan Reitman,1,Comedy
15000000,en,3.803495,102.0,6.4,52,2008,12,17,Winter,Udayan Prasad,0,Drama
15000000,en,17.571533,154.0,7.7,338,1985,12,18,Winter,Steven Spielberg,1,Drama
16000000,ko,4.628525,120.0,6.5,48,2009,6,6,Summer,Yoon Je-kyoon,0,Action
14000000,en,145.364591,113.0,8.0,5723,2014,11,14,Fall,Morten Tyldum,1,History
15000000,en,3.826685,125.0,7.2,67,1980,3,7,Spring,Michael Apted,1,Drama
15000000,en,21.095489,92.0,5.9,355,2010,3,19,Spring,Thor Freudenthal,1,Comedy
15000000,en,47.455148,100.0,6.0,1401,2013,1,17,Winter,Andy Muschietti,1,Horror
15000000,en,22.838834,98.0,7.1,410,1983,7,28,Summer,Harold Ramis,1,Comedy
15000000,en,27.165222,92.0,6.0,680,2013,10,22,Fall,Jeff Tremaine,1,Comedy
15000000,en,19.113278,103.0,6.8,338,2006,9,15,Fall,Stephen Frears,1,Drama
15000000,en,58.553213,92.0,7.1,1444,1988,2,29,Winter,Tim Burton,1,Fantasy
15000000,en,2.005111,113.0,6.1,33,2007,10,12,Fall,Tyler Perry,1,Comedy
17000000,en,43.675191,95.0,6.1,1206,2012,2,1,Winter,James Watkins,1,Drama
15000000,en,4.688212,87.0,5.4,268,2006,2,3,Winter,Simon West,1,Horror
15000000,en,9.125594,88.0,5.6,197,2002,2,8,Winter,Shawn Levy,1,Comedy
15000000,en,19.786392,183.0,7.8,921,1978,12,8,Winter,Michael Cimino,1,Drama
15000000,en,13.581966,97.0,6.7,270,1997,12,25,Winter,Barry Levinson,1,Comedy
17000000,en,11.927667,94.0,5.7,280,2003,4,25,Spring,Jim Fall,1,Family
35000000,en,30.556135,112.0,5.8,1138,2013,2,21,Winter,Ric Roman Waugh,0,Thriller
15000000,en,31.565117,98.0,5.9,584,2015,11,26,Fall,Michael Dougherty,1,Horror
15000000,en,21.535126,104.0,6.2,492,1998,12,25,Winter,Robert Rodriguez,1,Horror
15000000,en,19.284129,104.0,6.6,382,1997,8,15,Summer,James Mangold,1,Action
16000000,en,23.423082,89.0,5.5,431,2001,12,7,Winter,Joel Gallen,1,Comedy
7000000,en,49.517264,109.0,7.2,1170,2012,9,20,Fall,David Ayer,1,Crime
15000000,en,11.375032,106.0,5.8,156,2000,3,31,Spring,Rob Cohen,1,Crime
15000000,en,61.182331,123.0,7.8,3311,2014,11,26,Fall,James Marsh,1,Drama
15000000,en,6.857923,120.0,6.9,155,2000,4,27,Spring,Matt Williams,1,Comedy
15000000,en,41.286336,216.0,7.8,851,1962,12,10,Winter,David Lean,1,Adventure
15000000,en,12.929525,105.0,5.1,267,2009,8,28,Summer,Rob Zombie,1,Horror
15000000,en,42.952942,115.0,7.0,951,2014,12,5,Winter,Jean-Marc Vallée,1,Drama
15000000,en,19.760383,110.0,6.2,440,2009,3,13,Spring,Dennis Iliadis,1,Crime
15000000,en,10.194097,88.0,6.2,230,2005,2,4,Winter,Clare Kilner,1,Comedy
13000000,en,11.045593,94.0,4.5,228,2002,7,1,Summer,Rick Rosenthal,1,Horror
16000000,en,44.533612,98.0,7.6,1486,1987,9,18,Fall,Rob Reiner,0,Adventure
15000000,en,10.84158,126.0,6.9,151,2007,12,27,Winter,Denzel Washington,1,Drama
15000000,en,49.294864,100.0,7.4,3725,2011,8,6,Summer,Nicolas Winding Refn,1,Drama
15000000,en,7.424798,89.0,5.1,221,2004,2,17,Winter,Sara Sugarman,0,Comedy
15000000,en,5.164281,111.0,5.6,72,1998,4,17,Spring,Nicholas Hytner,1,Comedy
15000000,en,34.759855,100.0,6.5,1197,2007,4,26,Spring,Juan Carlos Fresnadillo,1,Horror
15000000,en,7.297757,115.0,6.3,130,2014,8,22,Summer,Thomas Carter,1,Drama
14000000,en,3.334804,106.0,6.1,61,2005,2,18,Winter,Wayne Wang,1,Comedy
20000000,en,2.027393,124.0,7.4,88,2000,4,21,Spring,Gina Prince-Bythewood,0,Action
15000000,en,13.237835,99.0,4.7,295,2009,9,4,Fall,Phil Traill,1,Comedy
15000000,en,19.517239,101.0,6.3,380,1996,5,3,Spring,Andrew Fleming,0,Drama
15000000,en,30.669913,124.0,7.3,1105,2005,10,26,Fall,Woody Allen,1,Drama
11500000,en,15.355589,134.0,7.5,202,1993,11,5,Fall,James Ivory,1,Drama
15000000,en,19.85579,155.0,7.5,796,1997,9,11,Fall,Paul Thomas Anderson,1,Drama
15000000,en,3.043589,95.0,6.1,52,2006,10,20,Fall,Michael Mayer,0,Drama
14000000,en,8.885017,97.0,4.4,100,2000,9,19,Fall,John Ottman,1,Horror
20000000,en,7.679336,92.0,5.0,163,2006,10,13,Fall,John Bonito,0,Action
15000000,en,18.268009,94.0,6.0,421,2016,4,21,Spring,Peter Atencio,0,Action
15000000,en,7.809701,117.0,5.9,80,2010,12,22,Winter,Shana Feste,0,Drama
15000000,en,9.378688,84.0,5.5,104,1998,7,24,Summer,David Nutter,0,Mystery
15000000,en,35.395129,140.0,6.8,1653,2013,3,20,Spring,Derek Cianfrance,1,Drama
15000000,en,45.317278,108.0,6.0,639,2014,8,27,Summer,Roger Donaldson,1,Crime
15000000,en,47.006162,131.0,7.2,1840,2008,10,10,Fall,Kathryn Bigelow,1,Drama
15000000,en,11.379652,114.0,5.9,173,1984,5,11,Spring,Mark L. Lester,0,Fantasy
15000000,en,24.612603,97.0,5.8,742,2012,9,20,Fall,Andrew Dominik,1,Crime
15000000,en,26.708193,121.0,6.5,541,2014,7,25,Summer,Anton Corbijn,1,Thriller
15000000,en,0.335195,85.0,6.7,10,2007,5,19,Spring,Mark Pellington,0,Music
25000000,en,11.782725,87.0,4.4,104,2000,9,1,Fall,Douglas Aarniokoski,0,Action
15000000,en,16.629173,107.0,7.0,978,2011,3,2,Spring,Lone Scherfig,1,Drama
15000000,en,20.05902,111.0,6.7,357,2009,9,13,Fall,Drew Barrymore,0,Drama
15000000,en,8.113634,92.0,5.9,97,2001,9,7,Fall,Brian Koppelman,0,Crime
15000000,en,17.672021,96.0,5.2,358,2012,11,2,Fall,RZA,0,Action
15000000,en,3.033471,93.0,4.8,32,1998,11,25,Fall,Dean Parisot,0,Drama
15000000,en,10.9071,103.0,6.0,211,2004,8,10,Summer,Sean McNamara,0,Music
15000000,en,49.230089,117.0,7.8,2926,1998,3,6,Spring,Joel Coen,1,Comedy
15000000,en,11.429607,116.0,6.6,243,2006,12,8,Winter,Craig Brewer,0,Drama
15000000,en,6.373316,118.0,6.5,85,2002,12,14,Winter,Ron Shelton,0,Action
16000000,en,9.717392,100.0,6.7,95,2007,1,1,Winter,Michael Winterbottom,0,Drama
15000000,en,8.074807,94.0,5.0,37,2000,3,31,Spring,David Raynr,0,Drama
20000000,en,7.034752,94.0,4.7,146,2002,10,1,Fall,Mort Nathan,0,Comedy
15000000,en,25.329493,107.0,7.4,1388,2008,2,8,Winter,Martin McDonagh,1,Comedy
15000000,en,13.832376,102.0,5.6,156,2008,8,20,Summer,Peter Cattaneo,0,Comedy
15000000,en,7.446069,89.0,5.0,100,2009,8,21,Summer,Vicky Jenson,0,Comedy
15000000,en,13.568302,106.0,6.0,243,2012,9,23,Fall,Gus Van Sant,0,Drama
15000000,en,21.857387,92.0,6.8,350,2009,6,19,Summer,Woody Allen,1,Comedy
15000000,en,0.249245,105.0,4.7,15,2000,7,19,Summer,Mary Lambert,0,Thriller
15000000,en,12.163832,121.0,7.0,177,2005,11,17,Fall,Tommy Lee Jones,0,Adventure
15000000,en,32.690038,103.0,7.2,886,2005,9,5,Fall,Shane Black,0,Action
25000000,en,8.583217,92.0,6.1,182,1999,4,30,Spring,Rodman Flender,0,Thriller
15000000,en,31.60985,147.0,7.6,1477,2001,5,16,Spring,David Lynch,0,Thriller
15000000,en,30.983397,104.0,6.8,737,2010,9,15,Fall,Mark Romanek,0,Drama
15000000,en,11.428903,111.0,6.5,195,2008,1,18,Winter,Brad Anderson,0,Thriller
15000000,en,15.175289,112.0,6.3,545,2007,10,20,Fall,Michael Haneke,0,Horror
92620000,de,32.351527,153.0,8.0,657,1927,1,10,Winter,Fritz Lang,0,Drama
12000000,fr,17.493735,84.0,6.5,565,2004,11,9,Fall,Pierre Morel,0,Action
8000000,en,6.932221,116.0,6.7,85,1995,12,1,Winter,Gary Fleder,0,Drama
15000000,zh,8.142166,105.0,6.6,157,2015,8,27,Summer,Hou Hsiao-hsien,0,Action
8500000,th,9.029489,98.0,6.0,152,2008,12,4,Winter,Tony Jaa,0,Adventure
12000000,en,22.708647,97.0,5.9,386,2010,2,15,Winter,Neil Marshall,0,Adventure
15000000,en,2.609057,93.0,5.0,22,1996,6,26,Summer,Russell Mulcahy,0,Drama
15000000,en,19.913961,98.0,6.0,290,2008,8,7,Summer,Ryûhei Kitamura,0,Mystery
15000000,en,1.833058,99.0,6.1,7,2001,10,14,Fall,Stefan Ruzowitzky,0,Action
15000000,en,12.185204,93.0,5.7,41,2007,1,25,Winter,Jake Paltrow,0,Comedy
20000000,en,6.459787,85.0,5.8,72,2013,7,18,Summer,Anthony Silverston,0,Animation
14600000,en,52.744331,101.0,7.4,2301,1993,2,11,Winter,Harold Ramis,1,Romance
14800000,en,29.660993,115.0,6.3,706,2015,7,1,Summer,Gregory Jacobs,1,Comedy
14500000,en,41.493042,120.0,6.7,1374,1996,10,31,Fall,Baz Luhrmann,1,Drama
10000000,fr,10.072199,111.0,7.2,196,2010,9,16,Fall,Gilles Paquet-Brenner,0,Drama
14000000,en,37.380435,131.0,7.7,1113,1992,8,7,Summer,Clint Eastwood,1,Western
14200000,da,7.05145,139.0,6.9,78,2005,5,16,Spring,Lars von Trier,0,Drama
15000000,en,59.258969,120.0,7.6,2827,2008,5,12,Spring,Danny Boyle,1,Drama
14000000,en,16.742972,119.0,6.6,291,1987,9,11,Fall,Adrian Lyne,1,Drama
14000000,en,45.473484,119.0,7.0,1746,1990,3,23,Spring,Garry Marshall,1,Romance
14000000,en,25.949277,145.0,6.7,395,1989,12,20,Winter,Oliver Stone,1,Drama
14000000,en,22.409117,98.0,6.8,491,1993,9,30,Fall,Jon Turteltaub,1,Comedy
15000000,en,13.706357,101.0,5.3,299,2009,1,16,Winter,Patrick Lussier,1,Mystery
13000000,en,6.92205,114.0,6.1,88,2007,5,16,Spring,Sylvain White,1,Drama
14000000,en,27.17347,125.0,6.6,507,1977,7,7,Summer,Lewis Gilbert,1,Adventure
14000000,en,12.159009,99.0,5.6,290,1998,9,25,Fall,Jamie Blanks,1,Horror
14000000,en,13.13724,107.0,6.5,135,1991,1,18,Winter,Randal Kleiser,1,Action
13000000,en,23.3784,105.0,6.2,527,2011,12,30,Winter,Phyllida Lloyd,1,History
14000000,en,3.650857,109.0,6.9,47,1993,7,23,Summer,John Singleton,0,Drama
14000000,en,5.102258,95.0,5.8,48,2002,3,8,Spring,Kevin Bray,0,Action
14000000,en,6.772615,100.0,4.5,111,1995,10,27,Fall,Wes Craven,0,Comedy
14000000,en,11.543363,118.0,4.5,133,1977,6,17,Summer,John Boorman,1,Horror
14000000,en,20.792603,98.0,6.2,351,2009,6,8,Summer,David Twohy,0,Thriller
14000000,en,6.733485,103.0,5.7,39,2010,3,12,Spring,Rick Famuyiwa,0,Comedy
12000000,en,2.238646,117.0,5.8,32,1999,3,25,Spring,Franco Zeffirelli,0,Comedy
11000000,en,4.536745,90.0,5.0,55,2007,3,16,Spring,Chris Rock,0,Comedy
11000000,en,11.220643,91.0,4.5,291,2001,7,24,Summer,James Isaac,0,Horror
14000000,en,4.66723,86.0,5.3,73,2001,2,2,Winter,Mark Waters,0,Comedy
14000000,en,7.487843,87.0,5.5,134,2012,10,25,Fall,Josh Schwartz,0,Comedy
14000000,fr,13.65494,112.0,7.4,283,2007,5,22,Spring,Julian Schnabel,0,Drama
26000000,en,11.942862,136.0,6.9,240,2006,10,6,Fall,Todd Field,0,Romance
14000000,en,5.833687,90.0,5.5,68,2000,4,21,Spring,Davis Guggenheim,0,Drama
14000000,en,0.900442,139.0,5.2,10,1995,3,31,Spring,James Ivory,0,Drama
14000000,en,4.898424,149.0,6.1,86,2011,9,30,Fall,Kenneth Lonergan,0,Drama
14000000,en,24.210698,89.0,7.4,418,2010,8,6,Summer,Rob Reiner,0,Romance
14000000,en,44.135568,134.0,7.5,1480,2005,9,2,Fall,Ang Lee,1,Drama
13500000,en,9.982885,107.0,6.9,144,2002,9,1,Fall,Todd Haynes,1,Drama
14000000,en,16.618874,93.0,5.0,354,2015,2,20,Winter,Steve Pink,0,Comedy
13500000,en,7.261196,124.0,6.8,128,2000,11,22,Fall,Philip Kaufman,0,Drama
15000000,en,32.306455,110.0,6.7,1206,2012,9,7,Fall,Martin McDonagh,0,Comedy
18339750,de,32.445895,156.0,7.7,1037,2004,9,8,Fall,Oliver Hirschbiegel,1,Drama
12806000,es,17.363739,125.0,7.2,219,2004,9,3,Fall,Alejandro Amenábar,1,Drama
13300000,en,29.782161,108.0,6.0,1102,2014,3,14,Spring,Jonathan Glazer,0,Thriller
13000000,en,18.362333,121.0,7.1,642,1987,12,23,Winter,Barry Levinson,1,Comedy
13400000,en,0.680753,100.0,4.7,7,2010,12,29,Winter,Shim Hyung-Rae,0,Action
13000000,en,6.735922,105.0,4.8,154,2011,2,11,Winter,Jon M. Chu,1,Documentary
13000000,en,91.285683,108.0,7.3,4430,2010,12,2,Winter,Darren Aronofsky,1,Drama
13000000,en,105.792936,200.0,8.3,3338,1974,12,20,Winter,Francis Ford Coppola,1,Drama
13000000,en,9.969624,112.0,6.3,352,2001,1,12,Winter,Thomas Carter,1,Drama
7000000,en,17.113408,99.0,5.8,281,1988,8,19,Summer,Renny Harlin,1,Horror
